id,pharmacologicalFamily,cysteineFramewrok,x_umap,y_umap,z_umap,x_pca,y_pca,z_pca,variance
P02829,NA,XIV,4.098722,7.2132454,2.413486,0.45304593,-0.04607978,-0.8346986,
P02831,alpha conotoxin,III,2.188532,5.334263,0.7323292,0.08947675,1.1024224,-0.5415115,
P02833,NA,V,0.90257376,6.7003727,0.20983225,0.0254286,1.2935888,-0.09310338,
P02834,NA,V,0.416048,6.4133887,0.2663996,-0.50088143,1.5307012,0.08377905,
P02838,alpha conotoxin,I,1.347737,6.121425,4.117308,-0.5656086,0.99071586,-0.6258032,
P02839,NA,XVII,8.407097,6.766344,2.0565312,-0.74047834,-0.7749734,-0.40429837,
P02842,NA,XIX,5.1750755,7.205934,0.918192,1.0819718,-0.23402558,-1.1652036,
P02861,NA,I,1.7240298,6.3527894,4.288142,-0.4615939,1.056568,-0.72912925,
P02862,NA,I,1.5170764,6.2349405,4.325827,-0.54176813,1.1824163,-0.6659444,
P02863,NA,I,4.483449,11.150621,1.4528097,2.664674,-0.7919854,0.12168115,
P02865,NA,I,4.5473185,11.121234,1.5596454,2.581286,-0.7434722,-0.15907696,
P02867,NA,I,4.7113466,9.310618,1.1243882,1.6455913,-0.34521332,-0.22842373,
P02872,omega conotoxin,VI/VII,11.156791,3.8375885,1.412871,-1.4762157,-0.8901944,0.12902732,
P02878,alpha conotoxin,I,-0.16769317,5.449527,4.992644,-1.2014763,1.4146051,0.013510488,
P02879,alpha conotoxin,I,-0.18646918,5.446507,4.8671308,-1.2823348,1.5109235,0.16451076,
P02880,NA,I,1.7133243,6.6679764,4.2326317,-0.4120969,0.9355745,-0.8385465,
P02882,alpha conotoxin,I,-0.05322524,5.535478,5.388434,-1.4547747,1.3361148,0.07931196,
P02884,NA,I,1.4846431,6.414105,4.275145,-0.57230234,1.1721106,-0.6080219,
P02886,NA,I,1.4961989,6.6017914,4.0078907,-0.50389826,1.1212136,-0.6973148,
P02888,NA,I,0.1994527,5.7702723,4.253946,-0.87607044,1.4330645,-0.250049,
P02890,NA,I,0.39155936,5.382904,4.0142775,-0.8656711,1.3524809,-0.27180704,
P02892,NA,I,2.239948,5.996592,0.9730562,0.16274004,0.8913143,-0.6599028,
P02894,NA,I,4.086755,10.022333,0.61327237,2.2501547,-0.33340672,0.4169545,
P02896,NA,I,3.3256538,9.316571,1.827007,1.66122,-0.08466138,-0.49737614,
P02898,NA,I,0.88245964,5.476133,4.1753225,-0.7522542,1.39243,-0.15655142,
P02900,NA,I,2.7302265,9.651204,0.031041559,1.9917902,0.14365949,1.2616587,
P02901,NA,NA,1.3156223,3.329055,2.769603,-0.6038081,1.5426347,0.023393147,
P02902,NA,I,1.3441695,3.4130166,1.8061194,-0.85589623,1.589368,-0.18023123,
P02904,NA,I,0.5811391,5.735713,4.647533,-0.8281753,1.1628302,-0.09278768,
P02906,NA,I,0.9523976,6.001723,3.7164848,-0.46888965,1.2778977,-0.34434953,
P02908,NA,I,-0.20094848,5.863299,5.0105004,-1.315,1.3140867,-0.0050861994,
P02910,NA,I,2.40428,7.1838684,2.1688528,1.1794163,0.7095233,-0.31412998,
P02912,NA,I,-0.041566547,6.0108657,4.80729,-1.1735709,1.3324072,0.039184295,
P02914,NA,I,1.6204149,6.385163,3.0336475,0.22949648,0.9169161,-0.7306694,
P02916,NA,I,-0.40662447,5.531106,5.443577,-1.5521501,1.4203279,0.2066746,
P02918,NA,I,-0.18270439,5.4395037,5.1910596,-1.2433332,1.3300444,0.12815583,
P02920,NA,I,1.0894555,4.1176906,2.3157542,-0.87420475,1.6619442,0.044227265,
P02922,NA,I,1.7041394,6.862227,3.83897,-0.3085044,1.0468217,-0.80510706,
P02924,NA,I,4.4991508,9.391165,2.4348173,1.3801693,0.0065526827,-1.1987765,
P02925,alpha conotoxin,I,0.2578163,5.6460433,4.977666,-1.1152384,1.279689,-0.3397454,
P02927,NA,I,2.250222,7.307311,3.2701588,0.09779985,0.6340465,-0.9257197,
P02929,NA,I,1.910315,6.80621,3.0825675,-0.15739614,0.989957,-0.44547468,
P02931,NA,I,1.887373,10.7819,1.2622831,1.8237065,0.36249065,0.106529124,
P02933,NA,I,1.0099493,4.568242,2.7175362,-0.63889015,1.3764244,-0.1276172,
P02935,NA,I,1.261301,5.351823,2.8090308,-0.328193,1.3569298,-0.42635217,
P02937,NA,I,1.9733061,7.012901,3.1787617,0.012911394,0.9509969,-0.73081166,
P02939,NA,I,0.45560083,6.0937414,4.681869,-0.72089714,1.1687282,-0.073543176,
P02941,NA,NA,1.9549786,11.279854,-0.047759138,2.8091118,-0.21377754,1.6041092,
P02943,NA,I,1.1961622,6.3300467,4.2295613,-0.6707209,1.1882,-0.49035504,
P02945,NA,I,1.8275876,6.690622,4.224173,-0.4326824,0.91164833,-0.84830385,
P02947,NA,I,0.61775213,5.5668077,4.218707,-0.5932873,1.3117518,-0.36025807,
P02949,NA,I,-0.31364274,5.4367886,5.3224955,-1.452334,1.4123883,0.05059861,
P02951,NA,I,0.41188565,5.411777,3.90296,-0.49786776,1.4147725,-0.40346137,
P02953,NA,V,1.2780856,7.130149,-0.49036556,0.35017624,1.055706,0.13819897,
P02955,NA,V,-0.19220574,6.330446,-0.1596565,-0.94829994,1.7066345,0.78663117,
P02957,NA,V,1.5010946,7.226438,-0.3230416,0.4488578,1.0170975,0.1273953,
P02959,epsilon conotoxin,V,2.1093514,7.221195,-0.45264268,0.6997693,0.94104403,0.0027267216,
P02961,NA,V,4.077821,10.101706,0.3677418,2.331305,-0.29819256,0.6013496,
P02963,NA,V,1.6403401,5.8522453,-0.33036157,0.2041044,1.2596551,0.00590171,
P02964,NA,V,0.9288812,7.7315297,0.085939966,0.66934776,1.1441104,1.0295919,
P02966,NA,V,-0.1902101,6.8165026,0.5368159,-0.5551584,1.5225582,0.5367012,
P02968,NA,V,-0.15202533,6.063387,-0.106922254,-0.83856946,1.6388072,0.82048887,
P02969,delta conotoxin,VI/VII,9.715228,5.3006577,-1.0163318,-1.1919091,-0.8122107,-0.03791005,
P02975,alpha conotoxin,I,1.0911385,3.6976979,2.481757,-0.96532786,1.7239497,-0.027068766,
P02977,NA,I,1.4691601,3.4370053,1.7749293,-0.85589623,1.589368,-0.18023123,
P02979,NA,I,1.2195028,3.9029958,2.4919806,-0.66492885,1.6436864,-0.28173763,
P02981,NA,I,1.3286592,3.3893363,1.9007686,-0.97728956,1.6069589,-0.10988439,
P02983,NA,I,1.1860825,3.9004717,2.327696,-0.66492885,1.6436864,-0.28173763,
P02985,NA,I,1.8782977,4.461962,1.082051,-0.07688127,1.2727382,-0.54888654,
P02987,NA,I,1.8023441,4.3370724,1.170398,-0.18657751,1.312949,-0.5449894,
P02989,NA,I,1.3719451,3.360594,1.8106655,-0.85589623,1.589368,-0.18023123,
P02991,NA,I,1.3706287,3.2798662,1.9360081,-0.85589623,1.589368,-0.18023123,
P02993,NA,I,1.422962,3.407324,1.834911,-0.85589623,1.589368,-0.18023123,
P02995,NA,I,1.2193352,3.3644218,2.0743072,-0.97728956,1.6069589,-0.10988439,
P02997,NA,I,1.2603543,3.4897716,2.7940927,-0.76854396,1.6147771,0.0077018747,
P02999,NA,I,1.265236,3.2907836,2.8023727,-0.40502423,1.5240766,-0.1536994,
P03000,alpha conotoxin,I,1.3012426,6.2937374,3.7863998,-0.24320047,1.1723055,-0.5316092,
P03002,NA,I,0.53787583,5.8791,4.8485403,-1.095888,1.2431853,-0.18216684,
P03004,NA,I,0.8839543,6.182789,3.951789,-0.6770142,1.17031,-0.34439552,
P03006,NA,I,0.032622904,5.7383094,4.313844,-1.131113,1.4930785,0.051442463,
P03008,NA,I,0.5110788,5.9879994,3.8899782,-0.71856004,1.517121,-0.19272971,
P03010,NA,I,0.8039366,6.1099367,4.0174427,-0.6770142,1.17031,-0.34439552,
P03011,alpha conotoxin,I,0.80115145,6.116299,4.5171456,-0.76530063,1.2799023,-0.19122428,
P03013,NA,V,0.8841345,6.540166,0.36636907,-0.2427535,0.83875436,-0.104023635,
P03015,NA,V,-0.054882374,6.5703998,0.19986509,-0.8516054,1.532267,0.6694584,
P03016,delta conotoxin,VI/VII,10.471668,5.485791,-1.4621531,-1.2398738,-1.0508555,0.15536703,
P03018,NA,VI/VII,9.90855,5.5018106,-1.293331,-0.9287736,-0.96329373,0.046953272,
P03020,NA,VI/VII,10.529924,5.1771903,-2.1373699,-1.9430213,-1.1676198,0.54345214,
P03022,NA,VI/VII,10.001093,5.4010754,-1.1383401,-0.8768829,-0.94530827,0.08510165,
P03024,NA,VI/VII,10.561604,5.27176,-1.5617951,-1.2693789,-1.1192338,0.18360843,
P03025,delta conotoxin,VI/VII,11.003506,4.429548,-2.9047048,-2.026555,-1.2478172,0.75839794,
P03026,delta conotoxin,VI/VII,11.014811,4.4781933,-2.8699448,-2.026555,-1.2478172,0.75839794,
P03028,NA,VI/VII,10.994774,4.487361,-2.789901,-1.9826897,-1.2673289,0.7340631,
P03030,NA,VI/VII,10.114176,5.350713,-2.9811528,-1.9489499,-1.2013452,0.7232202,
P03032,NA,VI/VII,10.114394,4.8246365,-2.1109338,-1.504432,-0.87047374,0.3183961,
P03034,NA,VI/VII,11.065825,4.9700694,-2.6251388,-1.8085319,-1.2842685,0.7119865,
P03036,NA,VI/VII,10.338832,5.280244,-2.1308734,-1.4615268,-0.857922,0.3376869,
P03038,NA,VI/VII,10.778485,5.2934523,-2.1760712,-1.3237317,-1.1846563,0.32497036,
P03039,omega conotoxin,VI/VII,9.8962555,5.278655,-2.7556891,-1.6396567,-1.1752337,0.55292994,
P03041,NA,VI/VII,10.559097,5.0110087,-2.155193,-1.4750896,-1.0930382,0.3857586,
P03043,NA,VI/VII,9.580089,5.1538687,-2.092062,-1.4007151,-0.93872386,0.44666472,
P03045,NA,VI/VII,9.864761,5.412813,-3.0478685,-1.5732108,-1.1095047,0.53529304,
P03047,NA,VI/VII,10.335563,4.989882,-1.9591533,-1.4183596,-1.0012882,0.34540576,
P03049,NA,VI/VII,9.332441,5.296106,-2.4053707,-0.98542076,-0.91202885,0.56868356,
P03051,NA,VI/VII,10.8827305,5.017256,-2.9791465,-1.7188604,-1.2990447,0.47262058,
P03053,NA,VI/VII,9.356561,5.3977895,-2.3827567,-1.1573635,-0.9696566,0.33256698,
P03055,NA,VI/VII,9.310711,5.228785,-1.8843174,-1.0522856,-0.7281357,0.2143876,
P03057,NA,VI/VII,9.46584,5.292554,-2.554996,-1.4523476,-1.025225,0.569469,
P03059,NA,VI/VII,4.737074,10.886568,0.12288851,2.8067038,-0.90470445,1.2142285,
P03061,NA,VI/VII,10.337952,5.165458,-1.9466984,-1.2458806,-0.9888387,0.2427656,
P03063,NA,VI/VII,10.616446,5.0510406,-2.8547926,-1.7825602,-1.3717936,0.5660846,
P03065,NA,VI/VII,9.92696,5.163674,-2.6941614,-1.5350735,-1.0616648,0.71198344,
P03067,NA,VI/VII,11.438277,5.1446166,-3.0283005,-2.0082178,-1.4800364,0.83646023,
P03068,NA,VI/VII,10.320917,5.532974,-3.7943182,-1.9627235,-1.3253947,0.62013113,
P03070,NA,VI/VII,9.86184,4.646288,-2.015728,-1.0376239,-1.0216944,0.15593016,
P03071,NA,VI/VII,11.060158,7.4535084,-1.6409832,-1.7049141,-0.95066756,0.07040664,
P03073,NA,VI/VII,10.874862,6.8679833,-1.0114807,-1.4601585,-0.78381896,-0.05842627,
P03075,NA,VI/VII,10.719822,6.597178,-0.9882207,-1.3504333,-0.778174,-0.031825826,
P03076,delta conotoxin,VI/VII,10.304866,5.814615,-0.9611119,-1.535871,-0.75468636,0.18174921,
P03077,delta conotoxin,VI/VII,9.476565,5.546915,-0.78235877,-0.9473055,-0.7896958,-0.11455371,
P03078,delta conotoxin,VI/VII,9.986055,5.465786,-0.9762473,-1.1921406,-1.122294,0.097332336,
P03079,delta conotoxin,VI/VII,9.371276,5.5652785,-0.95195365,-0.8188387,-0.8558419,0.005997246,
P03081,NA,VI/VII,8.909951,5.748441,-0.9981105,-0.09236395,-0.98531806,0.078982234,
P03082,delta conotoxin,VI/VII,10.270458,5.4369836,-1.1674637,-1.3964396,-1.101689,0.18642938,
P03084,NA,VI/VII,10.303873,5.3655505,-1.0404222,-1.3964396,-1.101689,0.18642938,
P03085,NA,VI/VII,9.64436,5.3727465,-1.0250322,-1.1280341,-0.8193611,0.01151924,
P03086,delta conotoxin,VI/VII,10.07196,5.5795064,-1.0436478,-1.3705404,-0.71519715,0.20936818,
P03088,NA,VI/VII,10.293587,5.6100388,-0.93723065,-1.3605846,-0.7797159,0.26805106,
P03090,NA,VI/VII,8.477114,5.988262,-0.9213396,0.46547493,-1.4905953,1.8147094,
P03092,NA,VI/VII,9.203651,2.1845677,1.9950303,-1.7160581,-1.1985352,0.2509175,
P03094,NA,VI/VII,9.186204,2.229663,1.9926113,-1.7712216,-1.2296728,0.31561533,
P03096,NA,VI/VII,8.816349,5.544709,-0.43285486,-0.2663326,-0.8032687,0.30143908,
P03098,NA,VI/VII,9.820714,3.5763628,3.8953214,-1.2491934,-1.2041152,0.0636415,
P03100,NA,VI/VII,9.348259,2.1530247,2.0128412,-1.9355522,-1.315498,0.45150337,
P03102,NA,VI/VII,9.321804,2.0825973,2.2350497,-1.8917211,-1.4249219,0.54403543,
P03104,NA,VI/VII,9.381789,6.4267097,-0.6732958,-0.8254618,-0.97692174,-0.22524293,
P03106,NA,VI/VII,9.207085,6.261407,-1.1627388,-0.75497407,-1.1305144,0.06495942,
P03108,NA,VI/VII,9.615713,6.5324655,-0.7086812,-1.0620024,-0.8542831,-0.11177391,
P03110,NA,VI/VII,4.4349804,9.940584,-0.0071281344,2.458005,-1.3180606,1.0520269,
P03112,NA,VI/VII,10.117571,6.3562055,-1.1421175,-1.3007805,-1.0011663,0.021823619,
P03114,NA,VI/VII,11.0326395,7.376098,-1.5462259,-1.7049141,-0.95066756,0.07040664,
P03116,NA,VI/VII,10.250151,6.4464316,-1.8043095,-1.3089045,-0.8500537,0.1344386,
P03118,NA,VI/VII,9.947759,6.433493,-0.751712,-1.1091361,-1.0141248,-0.13985059,
P03120,NA,VI/VII,9.946289,4.734259,-2.0750527,-1.3428098,-1.0916822,0.19594386,
P03122,NA,VI/VII,10.687067,6.3569126,-1.0553899,-1.2133172,-0.6250757,-0.07338912,
P03124,NA,VI/VII,10.939491,5.3335757,-2.202141,-1.4481533,-1.039429,0.23268144,
P03126,NA,VI/VII,10.426017,5.5735855,-1.7064788,-1.6745244,-0.8726938,0.34882987,
P03127,NA,VI/VII,10.202306,6.164776,-1.7810969,-1.3892504,-0.8981632,0.09061227,
P03129,NA,VI/VII,10.656269,5.850796,-2.8693926,-1.8559237,-1.2048465,0.42889622,
P03131,NA,VI/VII,10.0338545,4.834726,-2.1717682,-1.3428098,-1.0916822,0.19594386,
P03133,NA,VI/VII,10.880098,5.461908,-2.6529436,-1.5302994,-1.2519095,0.33407667,
P03135,NA,VI/VII,10.444031,6.4018,-1.9857725,-1.5098205,-0.84786224,0.063089214,
P03137,NA,VI/VII,9.002663,5.425367,-2.169529,-0.83191794,-0.78330094,0.3743959,
P03138,delta conotoxin,VI/VII,10.987376,6.928885,-1.6759458,-1.7940134,-1.060207,0.51686174,
P03139,delta conotoxin,VI/VII,9.41392,5.506862,-1.3462178,-1.0476137,-1.0922011,0.13853216,
P03141,NA,VI/VII,9.61307,5.5110207,-0.80353016,-0.9473055,-0.7896958,-0.11455371,
P03142,delta conotoxin,VI/VII,9.795566,5.322972,-0.9992521,-1.2481847,-0.7570557,-0.02454613,
P03144,NA,VI/VII,10.338368,5.3982916,-1.2826651,-1.3964396,-1.101689,0.18642938,
P03146,NA,VI/VII,9.379462,5.491461,-1.1551656,-1.0476137,-1.0922011,0.13853216,
P03148,NA,VI/VII,7.673583,6.0097384,0.6503384,0.6323957,-0.8320248,-0.19343726,
P03400,NA,VI/VII,5.385447,8.009146,1.1072104,1.3841835,-0.42561308,-0.761067,
P03531,NA,NA,5.2123327,10.154961,1.3824277,2.3049839,-0.83843803,-0.25061014,
P03533,NA,NA,5.162276,10.126788,1.3520162,2.4328897,-0.81157845,-0.19162597,
P03539,NA,VI/VII,9.254744,3.5910895,3.4281437,-1.4822088,-1.3310047,0.65042114,
P03541,NA,VI/VII,9.615597,5.0809603,3.1498964,-0.7031825,-1.1188685,-0.03671714,
P03543,NA,VI/VII,11.465141,3.7935376,1.3332262,-1.179084,-0.9305459,-0.12888023,
P03545,NA,VI/VII,8.429663,5.636753,0.6426297,-0.56079614,-0.6419953,-0.37974858,
P03548,NA,NA,-0.42427456,9.42837,1.2641253,1.2419046,0.70672715,0.1053486,
P03586,NA,XX,4.542889,7.198593,0.24906124,1.2174697,0.02965479,-0.4580362,
P03588,NA,XX,3.827369,10.191993,0.009671677,2.1980681,-0.40141878,0.91262275,
P03590,NA,XX,3.828993,10.379,0.07196365,2.211592,-0.3614599,0.855786,
P03592,NA,XX,4.8426685,7.1249804,0.2710364,1.2997774,-0.05835954,-0.5441034,
P03594,NA,XX,4.030244,10.470289,0.005598551,2.648714,-0.8271873,1.0963283,
P03596,NA,XX,4.924937,6.855182,0.5990902,0.74602354,0.23817499,-0.8962421,
P03598,NA,XX,4.7229958,6.937547,0.34457803,0.8826392,0.20566593,-0.7640791,
P03600,NA,XX,4.7594085,6.8230176,0.24319065,0.78743607,0.18375242,-0.9014568,
P03602,NA,XX,4.820279,7.009165,0.35235387,1.026651,0.087501295,-0.9448413,
P03604,NA,XX,4.6549687,7.35683,0.43978563,1.3381932,0.026122363,-0.6192886,
P03606,NA,XX,4.5259323,7.17117,0.21547693,1.1770937,0.013906724,-0.50391144,
P03608,NA,XX,4.5967426,7.0424633,0.3267035,1.0051892,0.080070905,-0.55851376,
P03610,NA,XX,4.411461,7.2199397,0.16778114,1.2244647,0.026958732,-0.3526227,
P03612,NA,XX,4.5102463,7.0595107,0.41385284,0.94868237,0.14138865,-0.6288259,
P03614,NA,XX,4.352018,7.2220035,0.29652494,1.3777426,-0.02580703,-0.49235368,
P03616,NA,XX,4.2747464,7.2850714,0.1964425,1.3885682,-0.02200931,-0.46257967,
P03618,NA,XX,4.8018026,6.856706,0.22752689,0.8691538,0.17967343,-0.9779658,
P03630,alpha conotoxin,XX,4.516004,7.106518,0.32520413,0.94868237,0.14138865,-0.6288259,
P03631,alpha conotoxin,XX,4.7845435,6.905176,0.41837814,0.8691538,0.17967343,-0.9779658,
P03637,NA,NA,1.3718548,3.4065187,2.2122643,-1.2598524,1.5468129,0.3440266,
P03639,NA,VI/VII,9.08432,3.5380628,2.7875504,-1.3533114,-1.1430658,-0.0052162474,
P03686,NA,NA,3.858226,12.013401,3.1252966,1.8518394,-0.4974465,-1.1803747,
P03695,NA,V,1.9884764,7.540614,-0.05277537,1.0195225,0.6851414,0.71666735,
P03696,NA,V,1.926847,7.6788187,0.040897682,1.0195225,0.6851414,0.71666735,
P03697,NA,V,1.7299395,9.775285,-0.55521,1.8473569,0.24883173,2.1801307,
P03698,NA,V,1.7221378,9.930907,-0.5842505,2.157074,0.08621069,2.4316065,
P03699,NA,V,1.6755519,9.942061,-0.67335165,1.9165946,0.2032657,2.3268907,
P03700,NA,V,1.6169019,9.984284,-0.6680984,1.9165946,0.2032657,2.3268907,
P03702,NA,VI/VII,8.768827,5.2887826,0.39033407,-0.58785784,-0.5989951,-0.31764886,
P03703,NA,VI/VII,11.544331,3.5975137,1.3034613,-1.5095599,-0.9090792,-0.0016698372,
P03705,NA,VI/VII,9.23326,5.62294,-0.94569737,-0.75336343,-1.1128002,0.1440443,
P03707,NA,VI/VII,9.930741,5.589698,-1.0025189,-1.0313447,-1.1035794,-0.021087807,
P03709,NA,VI/VII,9.262064,5.44344,-1.1252898,-0.978725,-1.0015233,0.16871566,
P03711,NA,I,1.5451343,3.2009723,1.860049,-0.85589623,1.589368,-0.18023123,
P03714,NA,III,2.095922,4.8829355,0.640116,-0.122936614,1.1078923,-0.5533951,
P03715,NA,III,2.0953877,4.9214506,0.699107,-0.060499303,1.1000426,-0.46307185,
P03716,NA,III,2.1925585,5.08889,0.73391265,0.026640488,1.0990757,-0.48654202,
P03717,NA,VI/VII,10.712181,6.2696657,-1.1473119,-1.3074735,-0.71891975,0.0018282968,
P03719,NA,VI/VII,9.856908,5.843608,-0.4514569,-0.9773279,-0.6178448,-0.05135612,
P03721,NA,VI/VII,7.0982265,6.390185,1.9726812,-0.15513243,0.023314675,-0.7571047,
P03723,NA,VI/VII,10.733084,6.1345677,-1.1357157,-1.3074735,-0.71891975,0.0018282968,
P03724,NA,I,1.4328705,6.4394937,3.977102,-0.2516871,0.93011713,-0.6737706,
P03728,NA,XX,4.8975806,6.848924,0.37181696,0.72305274,0.14606935,-0.9402613,
P03731,NA,VI/VII,10.743951,3.0632598,3.9783654,-1.6915323,-1.0850598,0.24752602,
P03735,NA,VI/VII,10.676656,3.060756,4.0223584,-1.3254712,-1.0902241,0.009966447,
P03740,NA,VI/VII,9.759749,2.510471,3.893815,-1.85448,-1.1929157,0.35847056,
P03743,NA,VI/VII,10.006006,2.617008,4.0827336,-2.023625,-1.2926688,0.41416728,
P03744,NA,VI/VII,9.742667,2.6372204,3.9481637,-2.0372338,-1.3034347,0.43751323,
P03747,NA,VI/VII,9.576507,2.7044013,4.0520735,-1.953646,-1.3227828,0.48547673,
P03751,alpha conotoxin,I,1.1944449,5.717499,4.101825,-0.4805777,1.2925208,-0.39587414,
P03759,NA,XIV,3.732599,9.732265,1.8419772,2.0693157,-0.015639668,-0.4814253,
P03760,NA,XIV,3.4067516,8.865627,1.8524143,1.5596224,0.06854512,-0.9057461,
P03761,NA,XIV,4.203091,9.292971,0.7640199,1.9760432,-0.13309932,0.011271316,
P03767,NA,VI/VII,8.556512,1.0324401,3.0938392,-1.8442488,-1.5002766,0.6820217,
P03768,NA,VI/VII,8.55217,1.0417863,3.1099653,-1.8442488,-1.5002766,0.6820217,
P03769,NA,VI/VII,8.638493,1.0234209,3.201081,-1.8442488,-1.5002766,0.6820217,
P03770,NA,VI/VII,8.521225,0.9738914,3.0351574,-1.8442488,-1.5002766,0.6820217,
P03771,NA,VI/VII,8.643871,1.1678613,3.1649532,-1.9116427,-1.5026938,0.778476,
P03772,NA,VI/VII,8.534608,1.1046687,3.0435681,-1.9116427,-1.5026938,0.778476,
P03773,NA,VI/VII,8.652972,1.1325139,3.1932776,-1.9116427,-1.5026938,0.778476,
P03774,NA,VI/VII,8.6182575,1.2852708,3.1020203,-1.7998993,-1.521646,0.70632756,
P03781,NA,V,1.7818342,10.044319,-0.5422102,1.978971,0.08176636,2.0817273,
P03782,NA,V,1.6968482,9.898219,-0.63058114,1.9165946,0.2032657,2.3268907,
P03793,NA,XI,8.900365,5.7457414,2.5585372,-0.7395272,-0.7349189,-0.2927644,
P03795,NA,XI,8.991996,5.145551,2.5288644,-1.1083194,-0.9481761,0.082926884,
P03797,NA,XI,8.808392,5.7476974,1.9252619,-0.7003756,-0.47557297,-0.4012161,
P03799,NA,XI,8.757916,5.840605,1.9929612,-0.6819632,-0.4765332,-0.42109215,
P03801,NA,XI,8.582679,5.6454716,2.2300785,-0.68108594,-1.02778,-0.22087654,
P03803,NA,VI/VII,8.779062,6.8785057,1.8538778,-0.3475839,-1.3503987,-0.49631795,
P03805,NA,VI/VII,9.183383,7.028074,2.8812838,-0.7718727,-1.2532848,-0.09266661,
P03807,NA,XI,9.132383,4.035299,2.364229,-1.3704132,-1.1342363,0.09956333,
P03808,NA,XI,9.0260725,4.165971,2.4320486,-1.1853437,-1.1294008,-0.011525629,
P03809,NA,XI,10.139515,4.857706,2.0267715,-1.2243454,-0.99025327,0.3667978,
P03810,NA,XI,9.9941,4.92195,1.9999452,-1.1433613,-1.0930386,0.39716214,
P03811,NA,XI,9.419843,5.572767,1.5240012,-0.53243023,-0.6646649,-0.023058863,
P03812,NA,XI,5.0971103,8.90441,0.65494925,1.7041538,-0.50221467,-0.2604148,
P03813,NA,XI,10.082626,4.8530445,1.9895391,-1.2243454,-0.99025327,0.3667978,
P03814,NA,XI,10.085488,4.868013,2.0559342,-1.2243454,-0.99025327,0.3667978,
P03815,NA,XI,9.210311,5.6372247,1.0876375,0.21289223,-0.8812958,0.27948207,
P03816,NA,XI,3.2061048,8.43087,0.25167322,1.4458716,0.094245374,0.32781145,
P03817,NA,NA,8.947835,4.4223595,2.8261464,-1.2085949,-1.1037359,0.074921995,
P03818,NA,XI,8.938737,4.4164367,2.9023612,-1.3432915,-1.1799588,0.08056789,
P03819,NA,XI,8.709646,4.0723476,2.6637278,-1.2821763,-1.2479895,0.112403914,
P03836,NA,VI/VII,10.501043,2.1445699,4.1327367,-1.8710774,-1.3175906,0.39686403,
P03841,NA,VI/VII,10.0828705,2.3633125,4.068852,-1.9053662,-1.2760913,0.3648005,
P03842,NA,VI/VII,10.196898,2.3111877,4.065035,-1.9915261,-1.3001586,0.5358395,
P03843,NA,VI/VII,10.077972,2.4687831,3.9155347,-1.9682317,-1.2577517,0.483151,
P03844,NA,VI/VII,10.193149,2.4075804,4.0070806,-1.9660615,-1.2507215,0.4604339,
P03845,NA,VI/VII,10.489368,2.162853,4.0646257,-1.8710774,-1.3175906,0.39686403,
P03853,NA,XII,4.847872,10.383442,0.52965474,2.3203218,-1.0253121,0.7100083,
P03854,NA,NA,8.228942,6.8026876,1.4408427,-0.34467083,-0.8474051,-0.6137012,
P03855,NA,NA,8.393275,6.787363,1.5986435,-0.44519612,-0.8621431,-0.535256,
P03856,NA,NA,8.2080555,6.72697,1.4307177,-0.31852686,-0.8383994,-0.6192287,
P03857,NA,NA,8.212479,6.7467847,1.4013171,-0.25708,-0.807852,-0.642641,
P03858,NA,XII,5.01126,10.3298025,-0.012292897,2.2295063,-0.6111506,0.30789012,
P03859,NA,XII,4.9919767,10.466375,-0.1343643,2.3176997,-0.644406,0.4380754,
P03860,NA,XII,4.725752,10.04063,0.62333286,2.4591837,-0.67556167,0.14802769,
P03861,NA,XII,4.9921336,10.466355,-0.09146228,2.3176997,-0.644406,0.4380754,
P03862,NA,XII,4.1013517,10.856493,0.23774879,2.875685,-0.7164632,0.8728841,
P03863,NA,XII,4.9204082,10.301207,0.504008,2.3203218,-1.0253121,0.7100083,
P03864,NA,XV,9.129926,8.232242,2.7768555,-0.9681801,-0.98541063,-0.2642343,
P03865,NA,XV,9.049513,7.7880793,2.6468809,-0.9367759,-0.961113,-0.34094867,
P03866,NA,XV,8.897299,7.7765174,2.5378869,-0.9323914,-0.9754809,-0.396246,
P03867,NA,XV,9.104007,7.2778454,2.5391948,-1.0551023,-0.8281821,-0.37884688,
P03868,NA,XV,8.941069,7.8957577,2.4895144,-0.931052,-0.9615921,-0.39968774,
P03869,NA,XV,9.012959,7.4823647,2.5957444,-0.7220512,-0.921927,-0.46261224,
P03870,NA,XV,9.053312,7.231865,2.7058666,-0.82009447,-0.8417051,-0.4443582,
P03871,NA,XII,4.906938,9.9908,0.7396679,2.4591837,-0.67556167,0.14802769,
P03890,NA,NA,4.5750213,8.121386,2.8854747,1.3381068,-0.15898642,-1.2226876,
P03895,NA,XI,8.970847,4.5741525,2.5353656,-0.9297326,-1.1127725,-0.108461335,
P03896,NA,XI,8.542887,5.0218773,2.7810194,-1.085168,-1.0745871,-0.23237103,
P03898,NA,XI,8.895094,4.4542193,2.5488286,-0.93418723,-1.0874232,-0.10862042,
P03900,alpha conotoxin,II,2.4491453,4.905507,-0.12423605,-0.29361,1.2154431,-0.435688,
P03910,NA,I,0.92221045,4.6742873,2.6644964,-0.7773591,1.4220285,0.04246254,
P03911,NA,I,0.8741806,4.621743,2.6167731,-0.7773591,1.4220285,0.04246254,
P03912,NA,I,1.0485687,4.4562335,2.5845406,-0.7192415,1.5115263,-0.15990432,
