id,pharmacologicalFamily,cysteineFramewrok,x_umap,y_umap,z_umap,x_pca,y_pca,z_pca,variance
P01674,NA,V,-2.5076904,1.7588483,-0.6258214,-0.21281534,-0.977351,-0.39466366,
P01675,NA,V,-2.8022072,2.215345,0.76557934,0.40730938,-0.7499526,-0.20077032,
P01676,NA,V,-2.9247386,2.33419,0.9917122,0.4951544,-0.6441597,-0.014919202,
P01677,NA,V,-2.163298,1.3041856,-0.112417236,0.1410539,-0.8878242,-0.15832648,
P01678,NA,V,-1.7547581,1.4943048,-0.07898165,0.13469511,-0.7821704,-0.19245642,
P01679,NA,V,-1.6150229,2.2852514,2.6246672,1.137333,-0.1857053,-0.07664617,
P01680,NA,V,-3.6635556,2.7529588,0.09166495,-0.26968306,-0.78120893,-0.29168972,
P01681,NA,V,-2.8941605,2.2989945,0.98000896,0.48261923,-0.68726206,-0.14613502,
P01682,NA,V,-2.487874,1.7514396,0.12617727,0.18072876,-0.79270023,-0.31752282,
P01683,NA,V,-2.6033816,1.8217679,-0.64477074,-0.35749158,-0.99258006,-0.47933748,
P01694,mu conotoxin,III,0.112293266,6.568451,4.479163,0.2921105,0.36017162,1.4211693,
P01714,NA,V,-3.4581878,2.5724642,-0.013161853,0.009305289,-0.8792187,-0.3788911,
P01717,NA,V,-2.9619656,2.1165226,0.0040144958,0.051103827,-0.9824613,-0.20242155,
P01724,sigma conotoxin,VIII,2.8233445,3.9177413,3.2401464,0.30074522,-0.37012142,0.6618302,
P01730,NA,V,-2.4121134,1.5781746,0.41393,0.27194327,-0.8213465,-0.25151554,
P01731,NA,V,-2.7856345,1.2949897,-0.09432404,0.107678495,-0.9140655,0.008731196,
P01732,NA,V,-2.678106,1.7891744,0.032422304,0.17507389,-0.84959126,-0.250212,
P01733,NA,V,-2.5474877,1.5598756,-0.6661012,-0.19322826,-0.9046124,-0.46045092,
P01734,NA,V,-2.6805022,1.3816677,1.109704,0.41488084,-0.58674705,-0.11069109,
P01739,chi conotoxin,X,-2.3780882,1.9470885,1.2821662,0.50591177,-0.6641534,-0.050311718,
P02007,NA,VI/VII,9.684414,0.061030995,-0.07008217,-1.5206084,0.32921684,-0.27294913,
P02155,NA,I,-2.771599,1.7753919,-0.27670872,0.05424605,-0.8840769,-0.42282435,
P02492,NA,I,-1.2541791,5.5373693,1.6507671,0.74221003,-0.4824646,0.10255806,
P02523,NA,IV,-0.52812207,4.8172216,2.5344448,1.0370605,-0.1261332,0.0875195,
P02528,NA,IV,-0.38102534,4.538262,2.8120115,1.0607672,0.011119141,0.16311345,
P02721,NA,VI/VII,5.6533523,-0.35924092,2.239754,-1.2489796,-0.021512782,0.3574602,
P02722,NA,VI/VII,0.9819635,2.8089414,3.8465285,1.0249035,0.02603168,0.30932158,
P02723,NA,VI/VII,1.4438024,2.1518102,3.980907,0.7186364,-0.08605887,0.13952515,
P02742,NA,VI/VII,9.91304,-1.2567745,3.938275,-1.725924,0.6179911,0.02582065,
P02757,NA,VI/VII,10.793314,-0.1102939,0.6757198,-1.8621626,0.34261963,-0.40764222,
P02758,NA,XV,6.5608044,1.1316496,3.9787464,-1.1755495,0.13480213,0.36152261,
P02759,NA,XV,6.552281,1.1453248,3.8848047,-0.9623009,0.030277215,0.4651619,
P02760,NA,VI/VII,5.554827,0.6679553,1.8805939,-0.82671404,-0.070821114,0.31982738,
P02761,NA,VI/VII,10.543612,0.38960838,7.40411,-1.3740374,0.5037834,-0.026414402,
P02762,NA,VI/VII,9.917125,-0.12288276,7.3412266,-1.6980917,0.23891674,0.05080325,
P02763,NA,VI/VII,9.949135,0.042590607,6.929379,-1.322111,0.45133018,0.076432936,
P02764,NA,VI/VII,10.003641,0.22213177,6.924019,-1.3208725,0.20300424,0.120437674,
P02765,NA,VI/VII,9.98831,0.19754621,7.8389864,-1.6891145,0.45359406,-0.1054208,
P02766,NA,VI/VII,9.569249,0.13545252,8.108415,-1.7717215,0.42710713,-0.14362094,
P02767,NA,VI/VII,9.883604,0.37467214,7.547322,-1.774124,0.35928756,-0.15170872,
P02768,NA,VI/VII,9.626637,0.2935513,8.055377,-1.7668602,0.4765594,-0.15023826,
P02769,NA,VI/VII,9.77544,0.4261329,7.807199,-1.6814457,0.55302787,-0.116238035,
P02770,NA,VI/VII,10.022875,0.7505682,7.057548,-1.2753233,0.33912137,-0.00076060125,
P02771,NA,VI/VII,9.685291,0.27701533,7.9083295,-1.7172453,0.35575095,-0.13101047,
P02772,NA,VI/VII,10.399063,0.6495744,7.342505,-1.1461744,0.48968852,-0.13588443,
P02773,NA,VI/VII,10.650329,0.10408129,7.7815022,-1.4178698,0.5795073,-0.19281086,
P02774,NA,VI/VII,10.441564,0.23885608,7.523764,-1.4222258,0.4600167,-0.07844644,
P02775,NA,VI/VII,10.54924,-0.21282558,7.589462,-1.2648597,0.3354237,0.039984517,
P02776,NA,VI/VII,9.956413,0.03394595,7.840316,-1.6416376,0.38584605,-0.024070876,
P02777,NA,VI/VII,10.234547,0.09589063,7.665086,-1.4851586,0.39425758,0.062893994,
P02778,NA,VI/VII,10.543035,0.19907556,7.5632424,-1.3928099,0.33998317,-0.016713811,
P02779,NA,VI/VII,10.341358,0.29754674,7.3214393,-1.2994661,0.37403354,0.0053937645,
P02780,NA,VI/VII,10.009459,0.2814566,7.7848587,-1.6861607,0.41110507,0.031085849,
P02781,NA,VI/VII,10.227752,0.23146644,7.141787,-1.5579294,0.36321318,-0.0939299,
P02782,NA,VI/VII,4.7305045,1.7653451,2.5241504,-0.1324833,0.054165483,0.17040598,
P02783,NA,NA,-1.6001123,1.5528668,4.100667,0.8367151,-0.49610662,-0.5010856,
P02786,NA,XV,2.6295722,2.2602339,2.8208828,0.25705832,-0.28722385,0.18783906,
P02787,NA,XV,2.9432943,2.58199,2.5017536,-0.013607816,-0.3460132,0.4301239,
P02789,NA,V,-3.6758468,2.875397,0.18307722,-0.036564864,-0.75751567,-0.2167667,
P02791,NA,V,-2.7590222,1.8687705,-0.34422702,-0.07444395,-0.98183423,-0.29316348,
P02793,NA,V,-2.8757315,2.1173728,0.4118428,0.26379386,-0.8625546,-0.20858051,
P02795,NA,V,-2.4115014,1.5270585,-0.09015404,0.07288178,-0.8950276,-0.19499582,
P02797,NA,V,-2.1445248,1.425705,0.46932754,0.4382316,-0.6371281,0.06383817,
P02799,NA,V,-2.379149,1.7308543,1.3327644,0.7448418,-0.5966066,-0.055395793,
P02801,NA,XI,4.9801807,2.4834592,1.3825829,-0.67481565,0.11572893,0.56560105,
P02805,NA,XI,5.4682674,3.3616374,1.8917269,-0.10295582,1.0808431,1.586518,
P02811,NA,V,-2.7356944,2.3843775,1.058322,0.6521026,-0.722421,-0.22672328,
P02813,NA,V,-2.3459802,1.7569989,2.0994115,1.0117378,-0.13936321,-0.1482828,
P02815,NA,V,-2.330813,1.8037274,2.5578077,0.72928846,-0.4979526,-0.23290099,
P02817,NA,V,-1.7132188,1.637157,0.20952517,0.38718593,-0.8104113,-0.022620572,
P02819,NA,V,-2.4754457,1.7426409,0.9611928,0.48653677,-0.6914732,-0.07331258,
P02821,NA,VIII,2.9021883,3.5362873,2.941876,0.123737805,-0.27293712,0.5133614,
P02822,NA,VIII,2.338368,3.7265983,3.4755557,0.61986953,-0.1901876,0.5995496,
P02823,NA,VIII,2.627189,3.998524,3.0830529,0.4496029,-0.21370628,0.59413517,
P02824,NA,VIII,2.5502973,4.039115,3.039761,0.43352926,-0.2203595,0.56569743,
P02827,NA,VIII,2.5378518,4.080706,3.1089935,0.44199884,-0.09333042,0.5314323,
P02829,NA,XIV,1.4003472,4.0590024,5.0890713,0.6228416,0.6044904,1.2084355,
P02831,alpha conotoxin,III,0.6412793,-0.21909818,2.0357172,0.32120275,-0.43333012,-0.18881534,
P02833,NA,V,-2.4004664,1.8915602,1.521832,0.70763224,-0.69634265,-0.13915178,
P02834,NA,V,-2.5465682,1.8113781,0.6647678,0.29791185,-0.8847592,-0.24825959,
P02838,alpha conotoxin,I,-0.63164675,6.071756,4.8554106,1.327395,-0.14930196,0.5945973,
P02839,NA,XVII,4.4519653,1.922871,2.0675366,-0.4871343,0.014266085,0.3761407,
P02842,NA,XIX,2.3025866,3.452727,3.2860332,0.7240323,-0.12642367,0.57396257,
P02861,NA,I,-0.9439538,4.0994925,1.8110193,1.0197945,-0.37511033,0.029321877,
P02862,NA,I,-0.980358,4.1504345,1.7880174,1.0060645,-0.40383035,0.015521907,
P02863,NA,I,-0.77504796,3.480007,4.500897,1.5808859,0.46407425,-0.22545965,
P02865,NA,I,-0.6522728,3.4046023,4.239484,1.2602956,0.28971145,-0.16186503,
P02867,NA,I,0.95842254,2.3431697,3.3332913,0.53824085,0.19879161,0.26970547,
P02872,omega conotoxin,VI/VII,11.470391,1.4116426,3.2668378,-1.9041063,0.73917073,-0.3746175,
P02878,alpha conotoxin,I,-0.7150012,3.630743,1.322721,0.79772395,-0.43533507,0.106116444,
P02879,alpha conotoxin,I,-0.8352835,3.3797498,1.2096438,0.6442965,-0.67594856,0.16032138,
P02880,NA,I,-0.6897306,3.799305,1.1082113,0.81571525,-0.65712655,0.20521748,
P02882,alpha conotoxin,I,-0.6675745,3.6376927,1.2729253,0.6692006,-0.52045125,0.034660332,
P02884,NA,I,-0.7887173,3.6993473,0.8823765,0.548505,-0.7685537,0.107017234,
P02886,NA,I,-0.7387481,3.5048432,0.98280245,0.51301944,-0.73580337,0.12888965,
P02888,NA,I,-1.2277989,3.4415042,1.2016481,0.34305716,-0.8098052,0.24879444,
P02890,NA,I,-1.0739924,3.4067333,1.2146618,0.3864893,-0.8105472,0.27650607,
P02892,NA,I,-0.71159667,2.695685,1.358713,0.6033188,-0.49787167,0.023389662,
P02894,NA,I,-0.6471059,2.9934552,1.0862646,0.68876874,-0.52973896,0.047313143,
P02896,NA,I,-0.7434762,3.1526349,1.3238742,0.6602814,-0.4800771,0.10100482,
P02898,NA,I,-0.6941562,3.031,1.0975391,0.74165094,-0.52043563,0.06773903,
P02900,NA,I,-0.65715486,2.7933116,1.8157576,0.66111845,-0.43061766,0.12576231,
P02901,NA,NA,-0.17998962,6.8448777,4.606385,-0.1813154,-0.050497122,1.2738363,
P02902,NA,I,-3.54675,4.7536855,3.5710456,0.7582469,-0.25096074,-0.2249992,
P02904,NA,I,-0.7837973,3.112102,0.84937197,0.51591843,-0.6183188,0.0063339705,
P02906,NA,I,-0.5429877,3.4411511,1.280274,0.81790775,-0.4828935,0.16189657,
P02908,NA,I,-0.66694087,4.2262187,4.593767,1.6414616,0.37639767,0.007227,
P02910,NA,I,-0.7689238,4.040107,3.7003844,1.5677929,0.009832082,0.23561901,
P02912,NA,I,-0.9891316,3.423074,0.924816,0.2947093,-0.907651,0.15867534,
P02914,NA,I,-0.66741097,3.259773,1.4462101,0.7348775,-0.5818314,0.24159895,
P02916,NA,I,-0.7883691,3.6962898,1.3408111,0.7061635,-0.5832732,0.12132245,
P02918,NA,I,-0.64011985,3.5008602,1.8339944,0.96910834,-0.28344053,0.069919564,
P02920,NA,I,-2.869744,4.4536805,3.5407317,0.89126575,-0.259371,-0.14273748,
P02922,NA,I,-0.81720793,3.1302385,0.8250263,0.5070053,-0.59114295,0.06425729,
P02924,NA,I,-2.9056144,4.515143,3.56101,1.0472233,-0.068511546,-0.13599214,
P02925,alpha conotoxin,I,-0.7789452,3.4493556,1.1831958,0.5772108,-0.5772634,0.026539177,
P02927,NA,I,-0.72043556,3.4800673,0.88960224,0.649836,-0.66797394,-0.100866646,
P02929,NA,I,-0.5663738,3.3267813,0.932143,0.6007855,-0.51320213,0.1501401,
P02931,NA,I,-2.4186492,3.8043292,2.62803,0.39849025,-0.6529353,-0.012580723,
P02933,NA,I,-2.8104875,4.2615676,3.1349146,0.5370582,-0.4853591,-0.032946058,
P02935,NA,I,-2.8500242,4.3186626,3.361523,0.54668766,-0.42461094,-0.16947372,
P02937,NA,I,-1.3232282,5.766316,2.4764652,1.1596164,-0.3029487,0.049647257,
P02939,NA,I,-0.9246925,3.1420653,0.77265644,0.38348243,-0.67414814,0.056418728,
P02941,NA,NA,-1.2113783,4.759703,7.7579165,2.2129798,1.6905824,-1.0741074,
P02943,NA,I,-1.0671622,3.410032,1.1565188,0.19830468,-0.88350064,0.20561221,
P02945,NA,I,-0.7656777,3.562007,0.9792111,0.78015727,-0.5405543,0.18015297,
P02947,NA,I,-0.59434295,2.955546,0.9161391,0.64562184,-0.48416573,-0.009049779,
P02949,NA,I,-0.72696507,3.6813948,1.3577802,0.6906203,-0.574654,0.108634524,
P02951,NA,I,-0.8690525,3.2747233,1.0817415,0.5243724,-0.6570429,-0.008289347,
P02953,NA,V,-2.3999927,1.4951528,-0.6612881,0.04045205,-0.8446215,-0.35775778,
P02955,NA,V,-2.1032398,1.7912453,-0.0024592024,0.2884682,-0.80851734,-0.40185434,
P02957,NA,V,-2.4481785,1.5772904,-0.51762366,0.048867963,-0.85507184,-0.34604362,
P02959,epsilon conotoxin,V,-1.9461348,2.0059674,1.6537597,0.6973214,-0.6015856,0.02588886,
P02961,NA,V,-2.9142215,1.9040339,0.092654444,0.2190478,-0.644086,-0.3109838,
P02963,NA,V,-3.614541,2.81023,0.117475726,-0.12358283,-0.8153337,-0.42784008,
P02964,NA,V,-2.5020037,1.6513247,0.90187114,0.39538005,-0.6954488,-0.13379107,
P02966,NA,V,-2.6337216,1.6219053,0.5533758,0.24410096,-0.7587494,-0.16080107,
P02968,NA,V,-2.0058017,1.7172791,-0.012016264,0.33659536,-0.7779418,-0.3901659,
P02969,delta conotoxin,VI/VII,10.629363,-0.19543153,0.800349,-1.6282418,0.27725464,-0.2440254,
P02975,alpha conotoxin,I,-3.0967627,4.4211636,3.4846315,0.5892249,-0.357074,-0.28879055,
P02977,NA,I,-3.1318567,4.837407,3.9793253,0.892885,-0.052649435,-0.23105386,
P02979,NA,I,-2.8723805,4.317415,3.3630526,0.5907115,-0.34154466,-0.2128262,
P02981,NA,I,-2.966981,4.6559486,3.8101988,0.9928765,-0.07270134,-0.18235704,
P02983,NA,I,-2.9717064,4.246597,3.261167,0.5907115,-0.34154466,-0.2128262,
P02985,NA,I,-3.5117693,4.5753155,3.4025238,0.6746716,-0.34632623,-0.12688679,
P02987,NA,I,-3.4546282,4.760647,3.60178,0.7701521,-0.24570288,-0.17553602,
P02989,NA,I,-3.2942684,4.7420435,3.8185728,0.8171527,-0.15567,-0.21929948,
P02991,NA,I,-3.3895698,4.6778917,3.6768486,0.7917571,-0.12053882,-0.20149036,
P02993,NA,I,-3.3917508,4.872985,3.8374093,0.8171527,-0.15567,-0.21929948,
P02995,NA,I,-2.9138815,4.6681247,3.8477454,0.9423479,-0.09652822,-0.18858822,
P02997,NA,I,-3.16716,4.4321637,3.384503,0.62509817,-0.34933642,-0.31715247,
P02999,NA,I,-3.347423,4.587886,3.4533038,0.6703768,-0.42143866,-0.19784042,
P03000,alpha conotoxin,I,-0.94462126,3.2281904,1.0781347,0.6098023,-0.6629201,-0.11507748,
P03002,NA,I,-0.93571633,3.3749416,0.9960301,0.45541334,-0.71714693,-0.12162085,
P03004,NA,I,-0.9245845,3.0502691,1.4604616,0.4458637,-0.7396176,0.2841721,
P03006,NA,I,-0.7984181,3.4017687,1.4277343,0.89130366,-0.5530007,0.09128411,
P03008,NA,I,-0.8811104,3.3673737,1.2851415,0.66634035,-0.73532665,0.24148901,
P03010,NA,I,-1.0111965,3.0895224,1.5130491,0.5412538,-0.6929928,0.2523871,
P03011,alpha conotoxin,I,-0.8285616,3.4125464,0.9762469,0.53000224,-0.6867618,-0.1359079,
P03013,NA,V,-2.128753,1.4670953,0.16335912,0.29800427,-0.7881765,-0.21886046,
P03015,NA,V,-2.547461,2.12592,1.2736132,0.7562692,-0.6667063,-0.16936329,
P03016,delta conotoxin,VI/VII,10.770549,0.3342714,0.09338478,-1.8104832,0.48265037,-0.44414896,
P03018,NA,VI/VII,10.102233,0.40051314,1.4049523,-1.2082087,0.5991796,-0.55663264,
P03020,NA,VI/VII,11.94001,0.42886904,-0.76003355,-2.0572865,0.29636377,-0.4105597,
P03022,NA,VI/VII,9.933214,0.5308076,1.5414509,-1.0230455,0.52806205,-0.47887364,
P03024,NA,VI/VII,9.85553,0.5815549,1.6511304,-1.1994883,0.5359861,-0.6027087,
P03025,delta conotoxin,VI/VII,12.243076,0.64702946,-1.6862656,-2.2060711,0.41059795,-0.4608582,
P03026,delta conotoxin,VI/VII,12.125662,0.5233721,-1.5462736,-2.0731168,0.35259187,-0.4345201,
P03028,NA,VI/VII,12.176186,0.592359,-1.690996,-2.1650019,0.41625622,-0.467496,
P03030,NA,VI/VII,11.381642,0.78942543,-0.20094445,-2.0214903,0.40274554,-0.43158755,
P03032,NA,VI/VII,11.717272,0.45303276,-1.0736375,-2.0459695,0.2532499,-0.46381792,
P03034,NA,VI/VII,11.920723,0.3085527,-1.3234793,-2.1836762,0.42902455,-0.51136124,
P03036,NA,VI/VII,11.608046,0.2224256,-0.6140296,-1.7875328,0.23913597,-0.39340976,
P03038,NA,VI/VII,11.702115,0.40172687,-0.95943385,-1.9955461,0.3645378,-0.4340671,
P03039,omega conotoxin,VI/VII,11.319225,0.7847986,-0.21552242,-1.9484999,0.40919837,-0.4364912,
P03041,NA,VI/VII,11.581269,0.11909533,-1.1388466,-2.0071309,0.37251124,-0.35040626,
P03043,NA,VI/VII,11.562375,0.43343213,-0.51855963,-1.8335398,0.300083,-0.44049624,
P03045,NA,VI/VII,11.291379,0.53090054,-0.17497097,-1.814436,0.32767352,-0.4492717,
P03047,NA,VI/VII,11.604604,0.13033779,-0.9753767,-2.012588,0.35958803,-0.38117552,
P03049,NA,VI/VII,11.540767,0.71218544,-0.18952739,-1.8409886,0.5062662,-0.44575062,
P03051,NA,VI/VII,11.83324,0.6459357,-1.6605045,-2.2534175,0.41545755,-0.39745337,
P03053,NA,VI/VII,11.302107,0.42864895,0.038013197,-1.7904614,0.279032,-0.4601136,
P03055,NA,VI/VII,11.408126,0.430145,-0.33374012,-1.7947671,0.21015424,-0.39596587,
P03057,NA,VI/VII,11.47911,0.7680086,-0.3969551,-2.0712173,0.38248447,-0.46106774,
P03059,NA,VI/VII,11.440054,0.39208496,-0.57380205,-1.8290316,0.18024038,-0.32293513,
P03061,NA,VI/VII,11.3883,0.13996013,-0.79852873,-1.8244702,0.31092742,-0.35424298,
P03063,NA,VI/VII,11.776287,0.6489026,-1.5381665,-2.1794605,0.45785013,-0.32852662,
P03065,NA,VI/VII,11.751684,0.8147348,-1.2525476,-2.1963975,0.35740685,-0.41162485,
P03067,NA,VI/VII,12.02374,0.5440312,-1.996227,-2.337082,0.5156646,-0.44819808,
P03068,NA,VI/VII,11.435738,1.1196215,-1.6157097,-2.1529632,0.36392447,-0.37837142,
P03070,NA,VI/VII,11.437926,0.22218743,-0.5685178,-1.6967148,0.25804582,-0.42104557,
P03071,NA,VI/VII,9.419762,1.2911842,-0.21947204,-1.5878364,0.1422123,-0.26102528,
P03073,NA,VI/VII,9.003266,1.3305306,0.28086084,-1.3925611,0.03692312,-0.21896473,
P03075,NA,VI/VII,9.054539,1.1311405,0.30526662,-1.2808305,0.061755393,-0.221914,
P03076,delta conotoxin,VI/VII,10.973503,-0.119954705,0.7751025,-1.7271975,0.31736913,-0.41309446,
P03077,delta conotoxin,VI/VII,10.369822,-0.11517374,0.78437334,-1.5628501,0.30380967,-0.22717036,
P03078,delta conotoxin,VI/VII,10.54299,-0.11381705,0.99178463,-1.5919672,0.39441296,-0.26796466,
P03079,delta conotoxin,VI/VII,10.561852,0.04741794,0.7047796,-1.6900997,0.32856467,-0.24707149,
P03081,NA,VI/VII,10.337848,-0.13049322,1.1248732,-1.3607846,0.46111187,-0.25065333,
P03082,delta conotoxin,VI/VII,10.499103,-0.056027025,0.994173,-1.693979,0.46091253,-0.38408753,
P03084,NA,VI/VII,10.483183,0.082735434,0.8250288,-1.6777788,0.47521386,-0.3964565,
P03085,NA,VI/VII,10.617289,-0.25172654,0.91279966,-1.654777,0.27377218,-0.23744993,
P03086,delta conotoxin,VI/VII,10.879275,-0.0817285,0.5714001,-1.8074732,0.3676919,-0.4325843,
P03088,NA,VI/VII,10.789479,0.08927669,0.6862005,-1.7307839,0.42990202,-0.4206056,
P03090,NA,VI/VII,10.593031,-0.21612687,0.9759683,-1.5115803,0.39648613,-0.3035609,
P03092,NA,VI/VII,12.169868,-0.81038755,-0.35254824,-1.9357877,0.3257721,-0.37358525,
P03094,NA,VI/VII,12.140364,-0.9203676,-0.28130132,-1.8721405,0.28612623,-0.33231673,
P03096,NA,VI/VII,11.724299,-0.3028324,-0.08596085,-1.8443944,0.35401535,-0.3739093,
P03098,NA,VI/VII,11.908214,0.7659679,2.9259298,-1.8657507,0.5990123,-0.17708285,
P03100,NA,VI/VII,12.168774,-0.9005208,-0.21737179,-1.7807155,0.253759,-0.27980232,
P03102,NA,VI/VII,12.211126,-0.87578166,-0.27595362,-2.0328834,0.39913017,-0.38794452,
P03104,NA,VI/VII,9.688938,-0.0383419,-0.028220441,-1.6012044,0.35740384,-0.2534163,
P03106,NA,VI/VII,9.760959,-0.16100836,0.19344448,-1.5246756,0.3931343,-0.22917147,
P03108,NA,VI/VII,9.603991,-0.020988548,-0.018372001,-1.5206084,0.32921684,-0.27294913,
P03110,NA,VI/VII,9.730516,-0.22776648,-0.0491469,-1.7191308,0.4172191,-0.2980616,
P03112,NA,VI/VII,9.94857,0.9338694,0.78983474,-1.5987548,0.3533332,-0.19300921,
P03114,NA,VI/VII,9.55215,1.2677501,-0.13744903,-1.569507,0.16854423,-0.2608519,
P03116,NA,VI/VII,8.940483,0.38194695,1.2109526,-0.8373936,0.12610362,-0.066890165,
P03118,NA,VI/VII,9.869188,0.22794919,0.81991976,-1.5652945,0.37870792,-0.28013214,
P03120,NA,VI/VII,11.697085,0.30831373,-0.67364776,-2.03731,0.29234087,-0.44967836,
P03122,NA,VI/VII,9.677885,0.7894844,0.95961475,-1.2865114,0.19153023,-0.24669336,
P03124,NA,VI/VII,11.589256,0.47589988,-0.7679233,-1.9414052,0.42558268,-0.5155817,
P03126,NA,VI/VII,10.814728,0.11084308,0.13881646,-1.8436362,0.22540933,-0.4235543,
P03127,NA,VI/VII,10.018088,0.15304264,1.3015522,-1.3365688,0.21064804,-0.24065925,
P03129,NA,VI/VII,11.49941,0.9363117,-1.4412539,-2.17605,0.27416226,-0.3485177,
P03131,NA,VI/VII,11.812664,0.48904145,-0.7187325,-2.03731,0.29234087,-0.44967836,
P03133,NA,VI/VII,11.570573,0.64337516,-1.1620939,-2.0393152,0.38436452,-0.35365984,
P03135,NA,VI/VII,10.005185,0.54934347,0.15803212,-1.6311944,0.22455892,-0.13086864,
P03137,NA,VI/VII,11.417694,0.6386582,-0.06792952,-1.9159076,0.33916977,-0.41402578,
P03138,delta conotoxin,VI/VII,10.770634,0.17140996,0.5502989,-1.7761778,0.32746994,-0.3881975,
P03139,delta conotoxin,VI/VII,10.714394,-0.10810679,1.0055195,-1.6522037,0.4478021,-0.2883836,
P03141,NA,VI/VII,10.42192,-0.020799398,0.88041204,-1.4914011,0.27573532,-0.20949957,
P03142,delta conotoxin,VI/VII,10.536369,-0.08905052,0.68215364,-1.6416506,0.25895873,-0.2447919,
P03144,NA,VI/VII,10.470069,-0.09805382,0.9327105,-1.693979,0.46091253,-0.38408753,
P03146,NA,VI/VII,10.305009,0.1529103,1.0408367,-1.3721719,0.34634432,-0.25332,
P03148,NA,VI/VII,10.4832325,0.98608744,3.2768223,-1.2911155,0.5265687,-0.15793656,
P03400,NA,VI/VII,2.3836308,2.5456698,3.065432,0.2620037,-0.20905583,0.42675588,
P03531,NA,NA,-1.2442684,1.9267423,6.457941,1.2475406,0.6477373,-0.1882908,
P03533,NA,NA,-1.1920018,2.323125,6.2588077,1.397011,1.1118101,-0.24971281,
P03539,NA,VI/VII,5.7820663,0.5395083,2.409755,-0.8983697,0.12005076,0.36579645,
P03541,NA,VI/VII,11.214194,0.49137652,3.0191271,-1.408057,0.7203551,-0.19091396,
P03543,NA,VI/VII,11.430195,1.7295492,3.4488156,-1.8346893,0.70230144,-0.40840176,
P03545,NA,VI/VII,5.1670856,3.3144462,2.1897256,0.09780078,0.9893596,1.6094519,
P03548,NA,NA,-0.5715864,-0.6500033,-1.0375972,0.021337224,-0.9093055,-0.41651866,
P03586,NA,XX,1.1057603,4.6628857,2.885292,1.0808189,-0.023180341,0.3054078,
P03588,NA,XX,1.7952272,4.151166,2.4935944,0.72573644,-0.21474686,0.33263916,
P03590,NA,XX,1.7148663,4.259169,2.555693,0.7703113,-0.2006766,0.29311898,
P03592,NA,XX,1.1579721,4.809917,2.991963,1.0662459,0.10490333,0.3062967,
P03594,NA,XX,1.9702926,4.124988,2.6992724,0.70176584,-0.25541028,0.34812376,
P03596,NA,XX,1.8905501,4.0546947,2.9302945,0.828481,-0.10099759,0.42727384,
P03598,NA,XX,2.0402844,4.0778804,2.781681,0.70941126,-0.23821598,0.42189232,
P03600,NA,XX,1.8735521,4.3490014,2.6847663,0.763183,-0.2197524,0.36379364,
P03602,NA,XX,1.8328336,4.34844,2.6654172,0.87414074,-0.15405528,0.41298777,
P03604,NA,XX,1.6536951,4.2384076,2.610505,0.86800176,-0.23150973,0.35251606,
P03606,NA,XX,1.3393259,4.594374,2.7960863,0.968782,-0.16169882,0.31247488,
P03608,NA,XX,1.2597653,4.573938,2.7661467,0.9758443,-0.19158596,0.27574044,
P03610,NA,XX,1.2007961,4.9304028,2.902819,1.0811697,-0.05396625,0.26943704,
P03612,NA,XX,1.1363899,4.625368,2.911641,1.0808189,-0.023180341,0.3054078,
P03614,NA,XX,1.7164257,3.9929533,2.7029376,0.8333899,-0.14875051,0.31196314,
P03616,NA,XX,1.819696,3.9126139,2.8360443,0.8000117,-0.1765299,0.33685154,
P03618,NA,XX,1.8564594,4.215588,2.7605956,0.7903466,-0.20366426,0.32869685,
P03630,alpha conotoxin,XX,1.1199641,4.552425,2.9327755,1.0808189,-0.023180341,0.3054078,
P03631,alpha conotoxin,XX,1.6825646,4.299697,2.6697633,0.79211414,-0.22118406,0.3107574,
P03637,NA,NA,-0.049903106,6.7669306,4.54059,0.027836232,-0.17516498,1.2269957,
P03639,NA,VI/VII,5.835544,-0.08694056,2.6870651,-1.2436429,0.04672234,0.24042438,
P03686,NA,NA,-1.1492336,1.8665149,6.379611,1.3458898,0.501326,-0.09611324,
P03695,NA,V,-2.9124136,2.2733946,0.72998685,0.22733697,-0.83596253,0.030660294,
P03696,NA,V,-3.291932,2.641345,0.74909794,0.2916694,-0.80065405,-0.13856891,
P03697,NA,V,-2.722566,2.124116,0.82876265,0.35941896,-0.7580368,0.090644404,
P03698,NA,V,-3.2065432,2.3572667,0.9270711,0.3264064,-0.749233,-0.18133792,
P03699,NA,V,-2.7522032,2.0360327,0.8497772,0.35233662,-0.72438204,0.08423714,
P03700,NA,V,-3.2175,2.3840742,0.79139507,0.32356182,-0.7331682,-0.18211745,
P03702,NA,VI/VII,10.602043,0.9281596,3.1017795,-1.4805903,0.50096285,-0.15392767,
P03703,NA,VI/VII,11.444705,1.7591542,3.3305569,-1.8959105,0.6149007,-0.36094347,
P03705,NA,VI/VII,10.621422,0.108662456,1.0487008,-1.615686,0.43063372,-0.30318353,
P03707,NA,VI/VII,10.779735,-0.25272813,1.0069622,-1.7376603,0.5130355,-0.31180763,
P03709,NA,VI/VII,10.663402,-0.28909388,0.9684735,-1.7433358,0.48010802,-0.29138595,
P03711,NA,I,-3.2931116,4.7392898,3.7526367,0.8944548,-0.12025794,-0.26128685,
P03714,NA,III,0.67974573,-0.16571511,2.1696115,0.31996858,-0.58022064,-0.031059282,
